,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
59249,59249,2963,2492,The Highlander Next Door,Janet Chapman,Contemporary Fiction:Horror:Horror:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Aug 2014,417,Jove Books,English,Wedding the Highlander,Janet Chapman,Romance;Science Fiction;Time Travel;Fantasy;Paranormal;Romance;Paranormal Romance;Romance;Historical Romance,April 30th 2006,517,Thorndike Press,English
59411,59411,1787,2510,Surrender to the Devil,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,Surrender to the Devil,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,June 30th 2009,384,Avon,English
60062,60062,2453,2556,The Sweetest Thing : Number 2 in series,Jill Shalvis,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Apr 2011,400,Little Brown & Company,English,Beach Bum Billionaire: The Complete Series,Jill Lang,,January 13th 2015,222,Lang Publishing,
60491,60491,2021,2580,The Perils of Pleasure : Pennyroyal Green Series,Julie Anne Long,Romance:Romance Books:Historical Romance:Historical Romance,29 Aug 2011,384,HarperCollins Publishers Inc,English,The Perils of Pleasure,Julie Anne Long,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Historical Romance;Regency Romance,January 29th 2008,375,Avon,English
60787,60787,1021,2599,You Had Me At Hello,Mhairi McFarlane,Contemporary Fiction:Romance:Romance Books,18 Aug 2015,464,HarperCollins Publishers,English,You Had Me At Hello,Mhairi McFarlane,Womens Fiction;Chick Lit;Romance;Contemporary;Fiction;Adult,December 6th 2012,436,Avon,English
61212,61212,3866,2621,Jane Sexes It Up : True Confessions of Feminist Desire,Merri Lisa Johnson,Erotic Fiction:Feminism & Feminist Theory:Gender Studies: Women:Sexual Behaviour:Pregnancy Birth & Baby Care,10 Apr 2002,416,Avalon Publishing Group,English,The Fine Art of Truth or Dare,Melissa Jensen,Young Adult;Romance;Contemporary;Womens Fiction;Chick Lit;Realistic Fiction;Young Adult;Young Adult Contemporary;Fiction;Young Adult;High School;Young Adult;Young Adult Romance;Young Adult;Teen,February 16th 2012,380,Speak,English
61219,61219,2342,2622,Follow My Lead,Kate Noble,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,03 May 2011,376,Berkley Books,English,Follow My Lead,Kate Noble,Romance;Historical Romance;Romance;Historical;Historical;Regency;Fiction;Historical;Historical Fiction,May 3rd 2011,355,Berkley,
62268,62268,270,2677,Succubus Blues,Richelle Mead,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,05 Aug 2010,384,Kensington Publishing,English,Succubus Revealed,Richelle Mead,Fantasy;Urban Fantasy;Fantasy;Paranormal;Fantasy;Romance;Romance;Paranormal Romance;Paranormal;Demons;Paranormal;Vampires,August 30th 2011,277,Kensington,English
62319,62319,1044,2680,Kiss of Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,16 Feb 2009,432,Bantam Doubleday Dell Publishing Group Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62320,62320,1073,2680,Taken by Midnight : A Midnight Breed Novel,Lara Adrian,Horror:Horror:Romance:Romance Books,28 Sep 2010,400,Random House USA Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62327,62327,1215,2680,Darker After Midnight,Lara Adrian,Fantasy:Fantasy Books:Romance:Romance Books,16 Jan 2012,416,Little Brown Book Group,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62447,62447,3058,2680,Midnight Bayou,Nora Roberts,Contemporary Fiction:Thriller Books:Thrillers:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Dec 2002,368,Penguin Putnam Inc,English,Once Upon a Midnight,Nora Roberts;Jill Gregory;Ruth Ryan Langan;Marianne Willman,Romance;Anthologies;Romance;Paranormal Romance;Fiction,September 30th 2003,407,Jove Books,English
62652,62652,491,2691,Ten Things I Love About You,Julia Quinn,Historical Romance:Historical Romance:Historical Fiction,08 Jun 2010,384,Little Brown Book Group,English,Ten Things I Love About You,Julia Quinn,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,May 25th 2010,377,Avon,English
62881,62881,737,2698,My Dad Wrote a Porno : The fully annotated edition of Rocky Flintstone's Belinda Blinked,Jamie Morton:Alice Levine:James Cooper:Rocky Flintstone,Erotic Fiction:Funny Books & Stories,27 Oct 2016,224,Quercus Publishing,English,Rogue Love (Kings of Corruption #1),Michelle St. James,Romance,March 21st 2017,364,Blackthorn Press,None
63120,63120,1042,2715,Heart of the Sea,Nora Roberts,Contemporary Fiction:Horror:Horror:Romance:Romance Books,05 Dec 2000,384,Penguin Putnam Inc,English,Heart of the Sea,Nora Roberts,Romance;Contemporary Romance;Fiction;Fantasy;Romance,December 5th 2000,369,Berkley Books,English
63211,63211,1025,2716,Immortals After Dark #6: Kiss of a Demon King,Kresley Cole,Romance:Romance Books,21 Jul 2009,352,SIMON & SCHUSTER,English,Deep Kiss of Winter,Kresley Cole;Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,October 13th 2009,426,Pocket Books,English
63219,63219,1299,2716,The Winter Sea,Susanna Kearsley,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Fiction,01 Dec 2010,544,Sourcebooks Inc,English,Deep Kiss of Winter,Kresley Cole;Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,October 13th 2009,426,Pocket Books,English
63536,63536,3710,2739,The Girl Behind the Fan : Hidden Women: 2,Stella Knightley,Contemporary Fiction:Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,20 Jun 2013,320,Hodder & Stoughton General Division,English,Real Women Don't Wear Size 2,Kelley St. John,Romance;Contemporary;Romance;Contemporary Romance;Womens Fiction;Chick Lit;Fiction,September 1st 2006,376,Forever,English
63762,63762,2173,2749,A Dark Champion,Kinley MacGregor,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,29 Aug 2011,384,HarperCollins Publishers Inc,English,A Dark Champion,Kinley MacGregor,Romance;Historical Romance;Romance;Historical;Historical;Medieval,April 27th 2004,373,Avon,English
63807,63807,1450,2753,Back to the Bedroom,Janet Evanovich,Adult & Contemporary Romance:Adult & Contemporary Romance,25 Feb 2014,258,HarperCollins Publishers Inc,English,Back to the Bedroom,Janet Evanovich,Romance;Womens Fiction;Chick Lit;Fiction;Humor;Romance;Contemporary Romance;Contemporary,February 25th 2014,234,Harper,English
64609,64609,3025,2800,Some Kind Of Hero : A Troubleshooters Novel,Suzanne Brockmann,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Feb 2018,400,Random House USA Inc,English,Distant Waves: A Novel of the Titanic,Suzanne Weyn,Historical;Historical Fiction;Young Adult;Romance;Historical,January 1st 2009,336,Scholastic,English
65254,65254,1744,2847,Master of Desire,Kinley MacGregor,Historical Romance:Historical Romance,26 Jul 2005,384,HarperCollins Publishers Inc,English,Master of Seduction,Kinley MacGregor,Romance;Historical Romance;Romance;Historical;Adventure;Pirates,June 28th 2005,352,Avon,English
65553,65553,369,2863,This Duchess of Mine,Eloisa James,Historical Romance:Historical Romance,08 Jul 2011,372,HarperCollins Publishers Inc,English,My American Duchess,Eloisa James;Kate Reading,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fiction,January 26th 2016,12,HarperAudio,English
65878,65878,578,2869,Beautiful Beginning,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,21 Nov 2013,208,SIMON & SCHUSTER,English,Beautiful Torment,Paige Laurens,Romance;New Adult,February 23rd 2015,216,,
65940,65940,3357,2869,Beautiful Bastard. Un tipo odioso: Serie Beautiful Bastard 1,Christina Lauren,Erotic Fiction:Romance:Romance Books,03 Jun 2014,272,DEBOLSILLO,Spanish,Beautiful Torment,Paige Laurens,Romance;New Adult,February 23rd 2015,216,,
65941,65941,3550,2869,Beautiful player : Un Seductor Irresistible / an Irresistible Seducer,Christina Lauren,Erotic Fiction:Romance:Romance Books,03 Jun 2014,400,DEBOLSILLO,Spanish,Beautiful Torment,Paige Laurens,Romance;New Adult,February 23rd 2015,216,,
66104,66104,2599,2878,Be Still My Vampire Heart,Kerrelyn Sparks,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,Vampire Mine,Kerrelyn Sparks,Romance;Paranormal Romance;Paranormal;Vampires;Fantasy;Paranormal;Romance;Paranormal;Angels,March 29th 2011,369,Avon,English
66425,66425,3833,2898,End of Innocence - Aussie,Alessandra Torre,Erotic Fiction,18 Apr 2014,462,Dca Inc.,English,Masked Innocence,Alessandra Torre,Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Romance;Erotic Romance;Erotica;Bdsm,February 25th 2014,300,Alessandra Torre,
67567,67567,3357,2944,Beautiful Bastard. Un tipo odioso: Serie Beautiful Bastard 1,Christina Lauren,Erotic Fiction:Romance:Romance Books,03 Jun 2014,272,DEBOLSILLO,Spanish,Beautiful Dream,Paige Laurens,New Adult;Romance,November 27th 2015,None,,None
67843,67843,1401,2964,Immortal Ever After : An Argeneau Novel,Lynsay Sands,Fantasy:Fantasy Books:Romance:Romance Books,19 Mar 2013,384,HarperCollins Publishers Inc,English,The Immortal Hunter,Lynsay Sands,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy;Paranormal;Fantasy,March 31st 2009,360,Avon,English
67866,67866,2658,2964,Immortal Nights,Lynsay Sands,Horror:Horror:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,04 Oct 2017,375,AVON BOOKS,English,The Immortal Hunter,Lynsay Sands,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy;Paranormal;Fantasy,March 31st 2009,360,Avon,English
67977,67977,596,2974,Beautiful Bombshell,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,09 Dec 2013,160,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68032,68032,2470,2974,Beautiful,Christina Lauren,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Nov 2016,416,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68040,68040,3550,2974,Beautiful player : Un Seductor Irresistible / an Irresistible Seducer,Christina Lauren,Erotic Fiction:Romance:Romance Books,03 Jun 2014,400,DEBOLSILLO,Spanish,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68044,68044,3774,2974,Beautiful secret (Un secreto explosivo),Christina Lauren,Erotic Fiction:Romance:Romance Books,21 Jul 2015,357,DEBOLSILLO,Spanish,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68360,68360,3896,2983,Absolute Erotica : The Definitive Collection,Elizabeth Chamberlain,Erotic Fiction,01 Sep 2009,180,Trafford Publishing,English,Definitely Dead,Charlaine Harris,Fantasy;Paranormal;Vampires;Fantasy;Paranormal;Fantasy;Urban Fantasy;Fiction;Romance;Mystery,March 27th 2007,342,Ace Books,English
68455,68455,1076,2989,Ruthless Game,Christine Feehan,Romance:Romance Books,14 Jan 2011,397,Penguin Putnam Inc,English,Ruthless Game,Christine Feehan,Fantasy;Paranormal;Romance;Paranormal Romance;Romance,December 28th 2010,416,Jove,English
68950,68950,1910,3017,The Last Wicked Scoundrel,Lorraine Heath,Historical Romance:Historical Romance,28 Jan 2014,137,AVON BOOKS,English,Passions of a Wicked Earl,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,October 26th 2010,384,Avon,
69364,69364,2470,3036,Beautiful,Christina Lauren,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Nov 2016,416,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69522,69522,1847,3049,Because of Miss Bridgerton,Julia Quinn,Historical Romance:Historical Romance:Historical Fiction,01 Apr 2016,384,Little Brown Book Group,English,Mistress of Rome,Kate Quinn,Historical;Historical Fiction;Romance;Historical;Romance;Historical Romance;Fiction,April 6th 2010,500,Berkley Books,English
70153,70153,2754,3072,The Trouble with Valentine's Day,Rachel Gibson,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Dec 2012,368,HarperCollins Publishers Inc,English,The Trouble With Valentine's Day / Daisy's Back In Town,Rachel Gibson,Romance;Contemporary Romance;Romance;Womens Fiction;Chick Lit;Fiction,,628,Headline Book Publishing,None
70792,70792,3261,3094,Letters To Penthouse Xxxi : Serving It Up Hot and Dirty,Editors of Penthouse,Erotic Fiction,01 May 2008,304,Little Brown & Company,English,Letters to a War Zone,Lucy Felthouse,Romance;M M Romance;Adult Fiction;Erotica;Romance;Contemporary,March 28th 2014,28,Totally Bound,
70797,70797,3475,3094,Letters to Penthouse: Letters To Penthouse Xxxix Hot Horny and Right Next Door XXXIX,Editors of Penthouse,Erotic Fiction,03 Jan 2011,304,Little Brown & Company,English,Letters to a War Zone,Lucy Felthouse,Romance;M M Romance;Adult Fiction;Erotica;Romance;Contemporary,March 28th 2014,28,Totally Bound,
71047,71047,1451,3108,Simply Irresistible : Number 1 in series,Jill Shalvis,Adult & Contemporary Romance:Adult & Contemporary Romance,04 Nov 2010,336,Little Brown & Company,English,The Secret Series Books 4-6,Jill Sanders,,,None,,None
71093,71093,1338,3109,Dark Predator,Christine Feehan,Fantasy:Fantasy Books:Romance:Romance Books,25 Sep 2012,442,Penguin Putnam Inc,English,Predatory Game,Christine Feehan,Fantasy;Paranormal;Romance;Paranormal Romance;Romance;Fantasy,February 26th 2008,352,Jove,English
71451,71451,160,3119,Reflected in You,Sylvia Day,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,23 Oct 2012,338,Penguin Putnam Inc,English,Captivated by You,Sylvia Day,Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Contemporary;Adult,November 18th 2014,356,Berkley,English
71814,71814,3380,3147,Wicked Intentions,Elizabeth Hoyt,Erotic Fiction:Myth & Legend Told As Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance:Historical Fiction,14 Oct 2014,388,Little Brown & Company,English,Stand to Attention,Sean Michael;Jambrea Jo Jones;Lily Harlem;Elizabeth Coldwell;Noelle Keaton;Lucy Felthouse,Anthologies;War;Military;Romance;M M Romance;Romance,January 24th 2014,237,Totally Bound,
71990,71990,2783,3161,Summer Nights,Susan Mallery,Adult & Contemporary Romance:Adult & Contemporary Romance,26 Jun 2012,384,HarperCollins Publishers,English,Summer Nights,Susan Mallery,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit,June 26th 2012,378,HQN,English
72140,72140,994,3175,Say My Name: Stark International 1,J. Kenner,Erotic Fiction:Romance:Romance Books,07 Apr 2015,336,Headline Publishing Group,English,Say My Name,J. Kenner;Abby Craden,Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Contemporary,April 7th 2015,None,Random House Audio,English
72501,72501,4,3188,Gone Girl,Gillian Flynn,Contemporary Fiction:Crime:Crime Fiction:Romance:Romance Books:People & Places,08 Nov 2012,480,Orion Publishing Co,English,Gone Girl,Gillian Flynn,Mystery;Fiction;Mystery;Crime;Contemporary;Thriller,May 24th 2012,444,Orion,English
72513,72513,388,3189,Slightly Dangerous,Mary Balogh,Historical Romance:Historical Romance,01 Mar 2005,400,Random House USA Inc,English,Slightly Sinful,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,April 27th 2004,342,Dell,English
72538,72538,1560,3189,Slightly Married,Mary Balogh,Historical Romance:Historical Romance,01 Apr 2003,342,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Sinful,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,April 27th 2004,342,Dell,English
72542,72542,1618,3189,Slighty Tempted,Mary Balogh,Historical Romance:Historical Romance,30 Dec 2003,256,Bantam Doubleday Dell Publishing Group Inc,English,Slightly Sinful,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,April 27th 2004,342,Dell,English
72622,72622,1578,3190,Beyond Seduction,Stephanie Laurens,Historical Romance:Historical Romance,18 Aug 2011,496,HarperCollins Publishers Inc,English,The Seduction of the Crimson Rose,Lauren Willig,Historical;Historical Fiction;Romance;Historical;Mystery;Romance;Historical Romance;Fiction;Womens Fiction;Chick Lit,January 31st 2008,385,Dutton Adult,English
73094,73094,1326,3210,Here's Looking At You,Mhairi McFarlane,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,03 Jun 2014,448,HarperCollins Publishers,English,Here's Looking at You,Mhairi McFarlane,Romance;Womens Fiction;Chick Lit;Contemporary;Fiction;Adult,December 5th 2013,432,AVON; a division of HarperCollins Publishers Ltd,English
73443,73443,665,3228,Night Pleasures (Dark-Hunter Novels),Sherrilyn Kenyon,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,30 Apr 2010,324,St Martin's Press,English,Night Play,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires;Fantasy;Urban Fantasy,August 2004,362,St. Martin's Press,English
73466,73466,1353,3228,Born of Night,Sherrilyn Kenyon,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jan 2010,539,St Martin's Press,English,Night Play,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires;Fantasy;Urban Fantasy,August 2004,362,St. Martin's Press,English
73541,73541,1607,3231,To Sir Phillip With Love : Number 5 in series,Julia Quinn,Historical Romance:Historical Romance:Historical Fiction,01 Nov 2006,384,Little Brown Book Group,English,To Sir Phillip; With Love: The Epilogue II,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction,September 1st 2009,22,Harper Collins,
73587,73587,273,3233,Hello Stranger : The Ravenels Book 4,Lisa Kleypas,Romance:Romance Books:Historical Romance:Historical Romance,27 Feb 2018,400,AVON BOOKS,English,When Strangers Marry,Lisa Kleypas,Romance;Historical Romance;Romance;Historical,August 1st 2002,390,Avon,English
74297,74297,3774,3260,Beautiful secret (Un secreto explosivo),Christina Lauren,Erotic Fiction:Romance:Romance Books,21 Jul 2015,357,DEBOLSILLO,Spanish,The Secret of Chimneys,Agatha Christie,Mystery;Fiction;Mystery;Crime;Classics,June 1st 1984,256,Berkley,English
74467,74467,2657,3264,Always on My Mind : Number 8 in series,Jill Shalvis,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Sep 2013,384,Little Brown & Company,English,The West Series Boxset,Jill Sanders,Romance;Drama,July 4th 2014,800,Jill Sanders,
75227,75227,1128,3306,Pandemonium (Delirium Trilogy 2),Lauren Oliver,Contemporary Fiction:Science Fiction:Science Fiction:Romance:Romance Books,27 Sep 2012,352,Hodder & Stoughton General Division,English,The Fallen Series Trilogy,Lauren Kate,Fantasy;Romance;Paranormal;Angels;Young Adult;Romance;Paranormal Romance,,1320,,
75245,75245,1776,3308,Austenland,Shannon Hale,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,27 May 2008,196,Bloomsbury Publishing PLC,English,Austenland,Shannon Hale,Fiction;Contemporary;Adult;Adult Fiction,May 29th 2007,197,Bloomsbury Publishing PLC,English
75625,75625,2145,3336,Mrs Mike,Benedict Freedman:Nancy Freedman,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,01 Dec 1995,284,Penguin Putnam Inc,English,Mrs. Mike,Benedict Freedman;Nancy Freedman,Historical;Historical Fiction;Romance;Cultural;Canada;Historical;Classics;Young Adult,January 8th 2002,320,Berkley,English
75821,75821,897,3343,The Lottery Winner : Alvirah and Willy Stories,Mary Higgins Clark,Contemporary Fiction:Crime:Crime Fiction:Thriller Books:Thrillers:Short Story Books,05 Nov 1996,304,SIMON & SCHUSTER,English,Books for Children - I Promise: (Good Dream Story# 4) ( Free Kids Books; Beginning Reader;Bedtime Stories For Kids Ages 3-8; children's books),Aurora Higgins,,February 12th 2015,32,Good Dream Story,None
75969,75969,1605,3349,Dancing At Midnight,Julia Quinn,Historical Romance:Historical Romance,08 Jul 2011,375,HarperCollins Publishers Inc,English,Dancing at Midnight,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,August 25th 2009,375,Avon,English
75991,75991,1896,3349,Dancing At Midnight : Number 2 in series,Julia Quinn,Historical Romance:Historical Romance,01 Jul 2008,384,Little Brown Book Group,English,Dancing at Midnight,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,August 25th 2009,375,Avon,English
76023,76023,1532,3354,When a Scot Ties the Knot : Castles Ever After,Tessa Dare,Romance:Romance Books:Historical Romance:Historical Romance,25 Aug 2015,384,HarperCollins Publishers Inc,English,When a Scot Ties the Knot,Tessa Dare,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Adult;Historical;Regency;Fiction,August 25th 2015,384,Avon,English
76115,76115,3692,3361,Pídeme lo que quieras ahora y siempre,Megan Maxwell,Erotic Fiction:Romance:Romance Books,25 Mar 2013,432,Editorial Planeta S.A.,Spanish,Pídeme lo que quieras,Megan Maxwell,Romance;Adult Fiction;Erotica;Contemporary;Adult;Womens Fiction;Chick Lit;Romance;Erotic Romance;Erotica;Bdsm;European Literature;Spanish Literature;Did Not Finish;Abandoned,November 8th 2012,464,Esencia,
77033,77033,83,3406,The Perfect Hope : The Inn Boonsboro Trilogy,Nora Roberts,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Nov 2012,336,Penguin Putnam Inc,English,Born In Trilogy Collection,Nora Roberts;Fiacre Douglas,Romance;Fiction;Contemporary,February 10th 2003,0,Brilliance Audio,English
77068,77068,1098,3406,Nora Roberts Sign of Seven Trilogy Box Set,Nora Roberts,Romance:Romance Books,01 Apr 2009,None,Penguin Putnam Inc,English,Born In Trilogy Collection,Nora Roberts;Fiacre Douglas,Romance;Fiction;Contemporary,February 10th 2003,0,Brilliance Audio,English
77262,77262,415,3413,Seven Nights in a Rogue's Bed,Anna Campbell,Contemporary Fiction:Historical Romance:Historical Romance,25 Sep 2012,404,Little Brown & Company,English,Green Smoothie: Everyday Green Smoothie For Beginners(10 Day Green Smoothie Cleanse; green smoothies; green smoothies detox; green smoothies recipes; green ... Diet) (healthy food for everyday Book 9),Anna Scott,Nonfiction;Food and Drink;Diets;Food and Drink;Cookbooks;Health,February 22nd 2015,61,BB Link,None
77883,77883,189,3445,Beautiful Stranger,Christina Lauren,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Jun 2013,352,SIMON & SCHUSTER,English,Beautiful Secret,Christina Lauren,Romance;Romance;Contemporary Romance;Contemporary;New Adult;Adult,April 14th 2015,401,Gallery Books,English
77887,77887,247,3445,Beautiful Player,Christina Lauren,Contemporary Fiction:Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Nov 2013,432,SIMON & SCHUSTER,English,Beautiful Secret,Christina Lauren,Romance;Romance;Contemporary Romance;Contemporary;New Adult;Adult,April 14th 2015,401,Gallery Books,English
77907,77907,445,3445,A Secret Love,Stephanie Laurens,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,27 Sep 2000,374,HarperCollins Publishers Inc,English,Beautiful Secret,Christina Lauren,Romance;Romance;Contemporary Romance;Contemporary;New Adult;Adult,April 14th 2015,401,Gallery Books,English
77974,77974,2423,3445,Beautiful Boss,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Mar 2016,144,SIMON & SCHUSTER,English,Beautiful Secret,Christina Lauren,Romance;Romance;Contemporary Romance;Contemporary;New Adult;Adult,April 14th 2015,401,Gallery Books,English
78559,78559,2861,3472,Touch of Red,Lecturer Laura Griffin,Thriller Books:Thrillers:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,31 Oct 2017,368,POCKET BOOKS,English,Masque of the Red Death,Bethany Griffin,Young Adult;Science Fiction;Steampunk;Science Fiction;Dystopia;Fantasy;Romance,April 24th 2012,319,Greenwillow Books,English
78979,78979,3593,3493,Yours Completely,Joya Ryan,Erotic Fiction,13 Oct 2015,224,Little Brown Book Group,English,Make Me Yours,Kendall Ryan,Romance;New Adult;Romance;Contemporary Romance;Contemporary;Adult Fiction;Erotica,November 10th 2012,238,Createspace,
78982,78982,3659,3493,Yours Forever,Joya Ryan,Erotic Fiction,13 Oct 2015,240,Little Brown Book Group,English,Make Me Yours,Kendall Ryan,Romance;New Adult;Romance;Contemporary Romance;Contemporary;Adult Fiction;Erotica,November 10th 2012,238,Createspace,
79494,79494,2035,3511,The Secret Diaries Of Miss Miranda Cheever,Julia Quinn,Historical Romance:Historical Romance,02 Aug 2007,368,Little Brown Book Group,English,The Secrets of Sir Richard Kenworthy,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Historical Romance;Regency Romance,January 27th 2015,378,Avon,
79630,79630,1109,3519,Seize the Night,Sherrilyn Kenyon,Romance:Romance Books,06 Aug 2009,339,St Martin's Press,English,Sins of the Night,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires;Fantasy;Urban Fantasy,June 28th 2005,331,St. Martin's Press,English
79664,79664,1392,3521,Last Dragon Standing,G. A. Aiken,Romance:Romance Books,07 Sep 2010,352,Kensington Publishing,English,Last Dragon Standing,G.A. Aiken,Fantasy;Fantasy;Dragons;Romance;Paranormal Romance;Romance;Fantasy;Paranormal;Paranormal;Shapeshifters,September 1st 2010,470,Zebra Books,
